DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\billiard\process.py first seen with mtime 1747904799.1226354
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_parser.py first seen with mtime 1740483574.7370086
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\kombu\connection.py first seen with mtime 1747904801.5324538
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\kombu\compression.py first seen with mtime 1747904801.5273902
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\views\generic\base.py first seen with mtime 1747644923.4624481
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\googlemaps\places.py first seen with mtime 1747905130.0993192
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\postgres\lookups.py first seen with mtime 1747644919.7102413
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\rest_framework\utils\encoders.py first seen with mtime 1747644938.2940936
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\certifi\__init__.py first seen with mtime 1747829988.7171016
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\_compat_pickle.py first seen with mtime 1740483586.1884243
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1747644920.6453304
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\zipfile\_path\glob.py first seen with mtime 1740483586.0929005
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\windows_events.py first seen with mtime 1740483565.6921306
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\charset_normalizer\legacy.py first seen with mtime 1747829988.4393215
